TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
2026-08-14,2026-08-14,CM,NSE,STK,12124,INE966A01022,DOLATALGO,EQ,,,,,DOLAT ALGOTECH LIMITED,69.53,71.0,68.84,69.4,69.37,70.35,,69.4,,,67191,4676873.7,790,F1,1,,,,,,Cash Only,Unclassified,69.74666666666667,69.92,69.57333333333334,69.92,69.57333333333334,0.346666666666664,0.49951969260326223,Moderate,Bearish,Below CPR,False,True,0.65,60,7669770.215,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,764537,INE551C01044,SHUKRAPHAR,EQ,,,,,SHUKRA PHARMACEUTICALS L,42.04,43.4,40.06,41.42,41.0,41.25,,41.42,,,1113804,46603658.7,7701,F1,1,,,,,,Cash Only,Unclassified,41.62666666666667,41.730000000000004,41.52333333333334,41.730000000000004,41.52333333333334,0.20666666666666345,0.4989538065346776,Moderate,Bearish,Below CPR,False,True,1.0,1,46603658.7,Unknown,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,18011,INE716A01013,WHIRLPOOL,EQ,,,,,WHIRLPOOL OF INDIA LTD,785.0,792.45,777.0,778.9,779.5,784.8,,778.91,,,82859,64918481.5,6492,F1,1,,,,,,Cash Only,Consumer Durables,782.7833333333333,784.725,780.8416666666666,784.725,780.8416666666666,3.8833333333334394,0.4985663542602953,Moderate,Bearish,Below CPR,False,True,0.7166666666666667,60,180566816.175,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13192,INE265F01028,ENIL,EQ,,,,,ENTERTAIN NET. IND. LTD.,102.93,102.93,100.6,101.01,101.0,101.09,,101.01,,,33401,3373317.12,336,F1,1,,,,,,Cash Only,Unclassified,101.51333333333334,101.765,101.26166666666667,101.765,101.26166666666667,0.5033333333333303,0.4983004983004953,Moderate,Bearish,Below CPR,False,True,0.38333333333333336,60,1693199.5,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,703,INE303A01010,DICIND,EQ,,,,,DIC INDIA LIMITED,569.1,589.0,558.0,569.25,570.25,575.5,,569.35,,,30634,17520969.4,1085,F1,1,,,,,,Cash Only,Unclassified,572.0833333333334,573.5,570.6666666666667,573.5,570.6666666666667,2.8333333333332575,0.4977309325135279,Moderate,Bearish,Below CPR,False,True,0.43333333333333335,60,786064.1000000001,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,4491,INE782A01015,BOSCH-HCIL,EQ,,,,,BOSCH HOME COMFRT IND LTD,1677.0,1693.0,1640.1,1654.2,1655.0,1685.1,,1654.26,,,36479,60610986.7,3798,F1,1,,,,,,Cash Only,Unclassified,1662.4333333333334,1666.55,1658.3166666666668,1666.55,1658.3166666666668,8.233333333333121,0.4977229677991247,Moderate,Bearish,Below CPR,False,True,0.6833333333333333,60,30178549.7,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,278,INE449A01011,AUTOAXLES,EQ,,,,,AUTOMOTIVE AXLES LIMITED,1790.0,1813.1,1779.5,1783.0,1785.0,1782.4,,1783.04,,,3591,6433611.1,675,F1,1,,,,,,Cash Only,Unclassified,1791.8666666666668,1796.3,1787.4333333333336,1796.3,1787.4333333333336,8.866666666666333,0.49728921293697886,Moderate,Bearish,Below CPR,False,True,0.65,60,11508661.05,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,17927,INE462A01022,BAYERCROP,EQ,,,,,BAYER CROPSCIENCE LTD,4095.0,4115.6,4036.2,4045.8,4047.0,4085.4,,4045.88,,,21236,86243143.3,4161,F1,1,,,,,,Cash Only,Chemicals,4065.866666666667,4075.9,4055.8333333333335,4075.9,4055.8333333333335,20.066666666666606,0.4959876085487816,Moderate,Bearish,Below CPR,False,True,0.85,60,101972888.9,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,21154,INE406M01024,ERIS,EQ,,,,,ERIS LIFESCIENCES LIMITED,1381.0,1381.0,1356.2,1358.5,1361.4,1380.3,,1358.5,,,39198,53396190.7,10246,F1,1,,,,,,Cash Only,Healthcare,1365.2333333333333,1368.6,1361.8666666666668,1368.6,1361.8666666666668,6.733333333333121,0.4956447061710063,Moderate,Bearish,Below CPR,False,True,0.5833333333333334,60,88578306.80000001,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,128,INE450U01017,ROUTE,EQ,,,,,ROUTE MOBILE LIMITED,514.0,514.0,504.0,505.25,504.5,514.6,,505.24,,,183802,93283417.0,7521,F1,1,,,,,,Cash Only,Unclassified,507.75,509.0,506.5,509.0,506.5,2.5,0.49480455220188024,Moderate,Bearish,Below CPR,False,True,0.5666666666666667,60,81336050.44999999,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,29087,INE0LRY01011,QUADFUTURE,EQ,,,,,QUADRANT FUTURE TEK LTD,364.0,368.0,358.25,360.45,361.5,362.2,,360.48,,,147515,53481544.15,4539,F1,1,,,,,,Cash Only,Unclassified,362.23333333333335,363.125,361.3416666666667,363.125,361.3416666666667,1.783333333333303,0.4947519304572903,Moderate,Bearish,Below CPR,False,True,0.35,60,128757213.375,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14761,INE189I01024,NELCAST,EQ,,,,,NELCAST LIMITED,118.22,119.7,117.6,117.78,118.0,118.63,,117.78,,,57674,6815084.75,1546,F1,1,,,,,,Cash Only,Unclassified,118.36000000000001,118.65,118.07000000000002,118.65,118.07000000000002,0.5799999999999841,0.49244353880114117,Moderate,Bearish,Below CPR,False,True,0.4166666666666667,60,19860540.275,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,17859,INE0LXT01019,REDTAPE,EQ,,,,,REDTAPE LIMITED,124.19,124.33,121.85,122.19,122.35,124.19,,122.19,,,249769,30568041.07,5018,F1,1,,,,,,Cash Only,Unclassified,122.79,123.09,122.49000000000001,123.09,122.49000000000001,0.5999999999999943,0.4910385465258976,Moderate,Bearish,Below CPR,False,True,0.5833333333333334,60,49095862.245000005,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11689,INE399C01030,SUPRAJIT,EQ,,,,,SUPRAJIT ENGINEERING LTD,526.5,534.0,522.9,524.6,527.0,524.15,,524.61,,,130968,69094452.25,6864,F1,1,,,,,,Cash Only,Unclassified,527.1666666666666,528.45,525.8833333333332,528.45,525.8833333333332,2.5666666666668334,0.4892616596772461,Moderate,Bearish,Below CPR,False,True,0.48333333333333334,60,60610502.875,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,16395,INE511Y01018,MMP,EQ,,,,,MMP INDUSTRIES LIMITED,337.0,348.4,331.55,337.5,336.8,337.9,,337.5,,,46178,15764951.65,2190,F1,1,,,,,,Cash Only,Unclassified,339.15000000000003,339.975,338.32500000000005,339.975,338.32500000000005,1.6499999999999773,0.4888888888888821,Moderate,Bearish,Below CPR,False,True,0.4,60,10217208.275,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13786,INE813H01021,TORNTPOWER,EQ,,,,,TORRENT POWER LTD,1317.9,1330.4,1307.0,1309.1,1309.5,1318.0,,1309.13,,,111913,147268361.7,9017,F1,1,,,,,,Cash Only,Power,1315.5,1318.7,1312.3,1318.7,1312.3,6.400000000000091,0.48888549385074415,Moderate,Bearish,Below CPR,False,True,0.5666666666666667,60,445559695.5,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,203,INE348A01023,ASHAPURMIN,EQ,,,,,ASHAPURA MINECHEM LTD,612.0,616.5,599.25,603.45,607.5,613.65,,603.45,,,450080,272415292.15,19181,F1,1,,,,,,Cash Only,Unclassified,606.4,607.875,604.925,607.875,604.925,2.9500000000000455,0.4888557461264471,Moderate,Bearish,Below CPR,False,True,0.4666666666666667,60,306931770.9,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,8840,INE228A01035,USHAMART,EQ,,,,,USHA MARTIN LTD.,495.0,496.95,486.1,487.95,487.4,497.35,,487.95,,,298728,146413945.05,11465,F1,1,,,,,,Cash Only,Capital Goods,490.3333333333333,491.525,489.14166666666665,491.525,489.14166666666665,2.3833333333333258,0.48843802302148287,Moderate,Bearish,Below CPR,False,True,0.6166666666666667,60,192875790.52499998,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,5610,INE203A01020,ASTRAZEN,EQ,,,,,ASTRAZENECA PHARMA IND LT,7834.5,7889.5,7730.0,7753.0,7730.0,7792.5,,7753.02,,,5616,43700439.0,1720,F1,1,,,,,,Cash Only,Unclassified,7790.833333333333,7809.75,7771.916666666666,7809.75,7771.916666666666,37.83333333333394,0.48798314630896344,Moderate,Bearish,Below CPR,False,True,0.7,60,44134971.5,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,15883,INE05AN01011,HINDWAREAP,EQ,,,,,HINDWARE HME INOVATON LTD,199.1,202.19,191.61,195.47,197.0,200.08,,195.49,,,189530,37198700.71,4917,F1,1,,,,,,Cash Only,Unclassified,196.42333333333332,196.9,195.94666666666663,196.9,195.94666666666663,0.9533333333333758,0.48771337460140984,Moderate,Bearish,Below CPR,False,True,0.5333333333333333,60,21450160.175,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,27144,INE0UIZ01018,BLACKBUCK,EQ,,,,,BLACKBUCK LIMITED,578.2,582.55,568.1,571.15,571.0,576.8,,571.08,,,197304,113708548.45,12661,F1,1,,,,,,Cash Only,Unclassified,573.9333333333334,575.325,572.5416666666667,575.325,572.5416666666667,2.783333333333303,0.48732090227318625,Moderate,Bearish,Below CPR,False,True,0.5166666666666667,60,190360902.275,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2562,INE275B01026,HUHTAMAKI,EQ,,,,,HUHTAMAKI INDIA LIMITED,283.95,283.95,274.2,277.05,277.25,281.65,,277.05,,,99049,27503466.75,2451,F1,1,,,,,,Cash Only,Unclassified,278.40000000000003,279.075,277.7250000000001,279.075,277.7250000000001,1.349999999999909,0.4872766648619054,Moderate,Bearish,Below CPR,False,True,0.4166666666666667,60,45902110.39,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2331,INE854B01010,JAYNECOIND,EQ,,,,,JAYASWAL NECO INDUSTR LTD,90.84,90.95,88.21,88.93,88.98,90.76,,88.87,,,1515113,135953059.98,12625,F1,1,,,,,,Cash Only,Unclassified,89.36333333333334,89.58,89.14666666666669,89.58,89.14666666666669,0.4333333333333087,0.48727463548106226,Moderate,Bearish,Below CPR,False,True,0.48333333333333334,60,344424279.82500005,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7982,INE291A01017,GRWRHITECH,EQ,,,,,GARWARE HI-TECH FILMS LTD,7232.0,7267.5,7013.0,7088.5,7068.0,7230.0,,7088.36,,,42191,299290198.0,8168,F1,1,,,,,,Cash Only,Unclassified,7123.0,7140.25,7105.75,7140.25,7105.75,34.5,0.4867038160400649,Moderate,Bearish,Below CPR,False,True,0.4666666666666667,60,405358573.25,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,760981,INE501X01029,AYE,EQ,,,,,AYE FINANCE LIMITED,176.96,176.96,171.2,172.82,172.0,175.56,,172.81,,,263036,45778113.21,5800,F1,1,,,,,,Cash Only,Unclassified,173.66,174.07999999999998,173.24,174.07999999999998,173.24,0.839999999999975,0.4860548547621658,Moderate,Bearish,Below CPR,False,True,0.35,60,136873466.825,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,764296,INE0QJW01029,LCL,EQ,,,,,LOHIA CORP LIMITED,533.95,542.4,523.2,528.95,530.0,534.35,,529.01,,,271602,144278114.55,7131,F1,1,,,,,,Cash Only,Unclassified,531.5166666666667,532.8,530.2333333333333,532.8,530.2333333333333,2.566666666666606,0.48523805022527755,Moderate,Bearish,Below CPR,False,True,0.25,12,553232586.6500001,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,22.98,23.0,22.67,22.67,22.67,22.98,,22.67,,,38939042,888548126.96,51828,F1,1,,,,,,F&O + Cash,Financial Services,22.78,22.835,22.725,22.835,22.725,0.10999999999999943,0.4852227613586212,Moderate,Bearish,Below CPR,False,True,0.6833333333333333,60,1841596481.17,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,17438,INE274J01014,OIL,EQ,,,,,OIL INDIA LTD,478.0,478.0,465.8,468.5,468.5,479.8,,468.5,,,1994908,937264386.0,25413,F1,1,,,,,,F&O + Cash,Oil Gas & Consumable Fuels,470.76666666666665,471.9,469.6333333333333,471.9,469.6333333333333,2.2666666666666515,0.48381358946993624,Moderate,Bearish,Below CPR,False,True,0.75,60,1378641962.35,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1205,INE533A01012,GOODYEAR,EQ,,,,,GOODYEAR INDIA LIMITED,792.0,792.0,774.05,777.4,781.0,780.95,,777.66,,,3346,2604623.55,462,F1,1,,,,,,Cash Only,Unclassified,781.15,783.025,779.275,783.025,779.275,3.75,0.4823771546179573,Moderate,Bearish,Below CPR,False,True,0.6833333333333333,60,6908763.125,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11355,INE877F01012,PTC,EQ,,,,,PTC INDIA LIMITED,164.11,164.67,160.6,161.47,161.2,164.8,,161.47,,,1981660,320023060.89,25318,F1,1,,,,,,Cash Only,Unclassified,162.24666666666667,162.635,161.85833333333335,162.635,161.85833333333335,0.7766666666666424,0.48099750211596115,Moderate,Bearish,Below CPR,False,True,0.5,60,144536888.53,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,513,INE032A01023,BOMDYEING,EQ,,,,,BOMBAY DYEING & MFG. CO L,116.2,116.45,114.0,114.4,114.47,115.58,,114.4,,,278685,31997083.13,3340,F1,1,,,,,,Cash Only,Unclassified,114.95,115.225,114.67500000000001,115.225,114.67500000000001,0.549999999999983,0.48076923076921585,Moderate,Bearish,Below CPR,False,True,0.5166666666666667,60,69154656.68,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7852,INE066P01011,INOXWIND,EQ,,,,,INOX WIND LIMITED,73.99,75.2,73.2,73.67,73.67,74.1,,73.67,,,6072136,447755599.77,28667,F1,1,,,,,,F&O + Cash,Capital Goods,74.02333333333333,74.2,73.84666666666665,74.2,73.84666666666665,0.35333333333335304,0.4796163069544632,Moderate,Bearish,Below CPR,False,True,0.5,60,850240016.6949999,Outside,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,3821,INE206B01013,ZODIACLOTH,EQ,,,,,ZODIAC CLOTHING CO. LTD.,76.5,76.5,75.0,75.21,75.2,77.0,,75.22,,,3364,253428.06,80,F1,1,,,,,,Cash Only,Unclassified,75.57,75.75,75.38999999999999,75.75,75.38999999999999,0.36000000000001364,0.4786597526924793,Moderate,Bearish,Below CPR,False,True,0.5833333333333334,60,300758.89,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7287,INE391J01032,JTLIND,EQ,,,,,JTL INDUSTRIES LIMITED,76.64,76.66,74.9,75.24,75.15,76.64,,75.25,,,2012124,151959788.65,9886,F1,1,,,,,,Cash Only,Unclassified,75.60000000000001,75.78,75.42000000000002,75.78,75.42000000000002,0.3599999999999852,0.4784688995215115,Moderate,Bearish,Below CPR,False,True,0.35,60,151684239.51999998,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13091,INE184H01027,EKC,EQ,,,,,EVEREST KANTO CYLINDERLTD,113.9,113.9,108.5,110.41,110.6,116.45,,110.41,,,557041,61651789.45,6671,F1,1,,,,,,Cash Only,Unclassified,110.93666666666667,111.2,110.67333333333333,111.2,110.67333333333333,0.5266666666666708,0.47700993267518416,Moderate,Bearish,Below CPR,False,True,0.6,60,19792018.509999998,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2306,INE052T01021,BESTAGRO,EQ,,,,,BEST AGROLIFE LIMITED,19.48,19.48,18.53,18.87,18.8,18.93,,18.87,,,860444,16364758.34,1832,F1,1,,,,,,Cash Only,Unclassified,18.960000000000004,19.005000000000003,18.915000000000006,19.005000000000003,18.915000000000006,0.0899999999999963,0.47694753577104554,Moderate,Bearish,Below CPR,False,True,0.4666666666666667,60,6941826.355,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11573,INE451A01017,FORCEMOT,EQ,,,,,FORCE MOTORS LIMITED,18539.0,18666.0,18318.0,18361.0,18361.0,18525.0,,18362.7,,,48067,884632600.0,12539,F1,1,,,,,,F&O + Cash,Automobile and Auto Components,18448.333333333332,18492.0,18404.666666666664,18492.0,18404.666666666664,87.33333333333576,0.47564584354520867,Moderate,Bearish,Below CPR,False,True,0.45,60,1605782612.0,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14101,INE034D01049,PTL,EQ,,,,,PTL ENTERPRISES LTD,39.38,39.38,38.45,38.64,38.65,38.83,,38.64,,,56158,2168236.98,632,F1,1,,,,,,Cash Only,Unclassified,38.82333333333334,38.915000000000006,38.73166666666667,38.915000000000006,38.73166666666667,0.18333333333333712,0.4744651483782017,Moderate,Bearish,Below CPR,False,True,0.7666666666666667,60,1394902.6099999999,Outside,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1672,INE926X01010,HGINFRA,EQ,,,,,H.G.INFRA ENGINEERING LTD,528.8,533.95,521.0,523.75,523.0,526.45,,523.75,,,51203,26915355.6,3263,F1,1,,,,,,Cash Only,Unclassified,526.2333333333333,527.475,524.9916666666667,527.475,524.9916666666667,2.4833333333333485,0.47414478918059155,Moderate,Bearish,Below CPR,False,True,0.6833333333333333,60,40800864.225,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7902,INE850E01012,LFIC,EQ,,,,,LAKSHMI FIN IND CORP LTD,139.31,143.1,139.31,140.21,140.0,140.15,,140.21,,,1527,214121.43,85,F1,1,,,,,,Cash Only,Unclassified,140.87333333333333,141.20499999999998,140.54166666666669,141.20499999999998,140.54166666666669,0.6633333333332985,0.47309987399850106,Moderate,Bearish,Below CPR,False,True,0.4406779661016949,59,128923.7,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2868,INE106T01025,HITECH,EQ,,,,,HI-TECH PIPES LIMITED,79.13,79.74,77.81,78.22,78.4,79.16,,78.22,,,284325,22308200.28,2671,F1,1,,,,,,Cash Only,Unclassified,78.59,78.775,78.405,78.775,78.405,0.37000000000000455,0.47302480184096724,Moderate,Bearish,Below CPR,False,True,0.5166666666666667,60,53812472.29,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,23650,INE414G01012,MUTHOOTFIN,EQ,,,,,MUTHOOT FINANCE LIMITED,2875.7,2883.0,2841.3,2842.0,2842.0,2875.7,,2842.04,,,514052,1465733230.5,41852,F1,1,,,,,,F&O + Cash,Financial Services,2855.433333333333,2862.15,2848.716666666666,2862.15,2848.716666666666,13.433333333334303,0.47267182735166446,Moderate,Bearish,Below CPR,False,True,0.55,60,2363053242.4,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,22360,INE813V01022,MCL,EQ,,,,,M TEK COPPER LIMITED,56.61,58.6,56.61,57.2,57.42,57.71,,57.2,,,52136,2987687.45,3595,F1,1,,,,,,Cash Only,Unclassified,57.470000000000006,57.605000000000004,57.33500000000001,57.605000000000004,57.33500000000001,0.269999999999996,0.47202797202796504,Moderate,Bearish,Below CPR,False,True,0.42592592592592593,54,2160348.05,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,25800,INE0JVO01026,GARUDA,EQ,,,,,GARUDA CONSTRUCT N ENG L,185.5,188.66,180.01,183.04,184.0,183.61,,183.03,,,600750,110334407.25,9743,F1,1,,,,,,Cash Only,Unclassified,183.9033333333333,184.33499999999998,183.47166666666664,184.33499999999998,183.47166666666664,0.8633333333333439,0.4716637529137587,Moderate,Bearish,Below CPR,False,True,0.5333333333333333,60,52592790.81,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,19931,INE725E01024,ORISSAMINE,EQ,,,,,ORISSA MIN DEV CO LTD,4976.0,5030.0,4805.0,4883.1,4850.0,5003.7,,4882.06,,,32045,157756745.9,6619,F1,1,,,,,,Cash Only,Unclassified,4906.033333333334,4917.5,4894.5666666666675,4917.5,4894.5666666666675,22.933333333332484,0.46964701385047375,Moderate,Bearish,Below CPR,False,True,0.48333333333333334,60,26726767.1,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,18566,INE777K01022,RRKABEL,EQ,,,,,R R KABEL LIMITED,2830.0,2845.0,2765.4,2785.6,2786.0,2834.2,,2785.54,,,202673,565336445.7,20110,F1,1,,,,,,Cash Only,Capital Goods,2798.6666666666665,2805.2,2792.133333333333,2805.2,2792.133333333333,13.066666666666606,0.46907907332950194,Moderate,Bearish,Below CPR,False,True,0.38333333333333336,60,1252712421.8,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11580,INE274F01020,WESTLIFE,EQ,,,,,WESTLIFE FOODWORLD LTD,592.0,597.75,576.25,582.9,581.0,588.75,,582.9,,,38967,22966708.6,3950,F1,1,,,,,,Cash Only,Unclassified,585.6333333333333,587.0,584.2666666666667,587.0,584.2666666666667,2.7333333333333485,0.4689197689712383,Moderate,Bearish,Below CPR,False,True,0.38333333333333336,60,28860871.0,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,762929,INE524T01011,TAALTECH,EQ,,,,,TAAL TECH LTD.,4350.0,4350.0,4270.0,4280.0,4289.9,4293.3,,4280.08,,,3109,13380737.7,439,F1,1,,,,,,Cash Only,Unclassified,4300.0,4310.0,4290.0,4310.0,4290.0,20.0,0.46728971962616817,Moderate,Bearish,Below CPR,False,True,0.36666666666666664,60,8384997.85,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,701,INE0AJG01018,HEMIPROP,EQ,,,,,HEMISPHERE PROP IND LTD,132.55,134.53,132.0,132.34,132.41,132.98,,132.34,,,229488,30575217.23,2007,F1,1,,,,,,Cash Only,Unclassified,132.95666666666668,133.265,132.64833333333337,133.265,132.64833333333337,0.6166666666666174,0.46597148758245227,Moderate,Bearish,Below CPR,False,True,0.5833333333333334,60,49417815.394999996,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,9685,INE064C01022,TRIDENT,EQ,,,,,TRIDENT LIMITED,24.6,24.88,24.14,24.34,24.45,24.66,,24.34,,,3808007,93134243.74,14397,F1,1,,,,,,Cash Only,Textiles,24.453333333333333,24.509999999999998,24.39666666666667,24.509999999999998,24.39666666666667,0.11333333333332973,0.46562585592986744,Moderate,Bearish,Below CPR,False,True,0.6166666666666667,60,100864472.64500001,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,10945,INE668A01016,TMB,EQ,,,,,TAMILNAD MERCA BANK LTD,854.45,863.6,847.05,849.4,851.4,845.85,,849.37,,,92788,79221382.95,6271,F1,1,,,,,,Cash Only,Unclassified,853.35,855.325,851.375,855.325,851.375,3.9500000000000455,0.465034141747121,Moderate,Bearish,Below CPR,False,True,0.5166666666666667,60,159545525.325,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11743,INE796G01012,JINDALPHOT,EQ,,,,,JINDAL PHOTO LIMITED,1074.2,1077.1,1053.0,1057.7,1060.2,1074.2,,1057.33,,,1733,1843765.9,346,F1,1,,,,,,Cash Only,Unclassified,1062.6000000000001,1065.05,1060.1500000000003,1065.05,1060.1500000000003,4.899999999999636,0.463269358040998,Moderate,Bearish,Below CPR,False,True,0.43333333333333335,60,3231403.25,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,19646,INE03EI01018,MAXESTATES,EQ,,,,,MAX ESTATES LIMITED,442.8,455.0,435.0,441.95,442.0,439.55,,441.97,,,95873,42705214.55,3606,F1,1,,,,,,Cash Only,Unclassified,443.98333333333335,445.0,442.9666666666667,445.0,442.9666666666667,2.033333333333303,0.4600822114115405,Moderate,Bearish,Below CPR,False,True,0.4666666666666667,60,23586206.4,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,27097,INE995S01015,NIVABUPA,EQ,,,,,NIVA BUPA HEALTH INS CO L,84.19,84.21,82.37,82.72,82.9,84.18,,82.72,,,625509,51961383.74,9675,F1,1,,,,,,Cash Only,Financial Services,83.1,83.28999999999999,82.91,83.28999999999999,82.91,0.37999999999999545,0.459381044487422,Moderate,Bearish,Below CPR,False,True,0.7,60,74017764.295,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,18614,INE08U801020,SAMHI,EQ,,,,,SAMHI HOTELS LIMITED,164.0,165.99,163.0,163.37,163.26,164.77,,163.39,,,367602,60386808.83,6698,F1,1,,,,,,Cash Only,Unclassified,164.12,164.495,163.745,164.495,163.745,0.75,0.45908061455591603,Moderate,Bearish,Below CPR,False,True,0.43333333333333335,60,135604859.57,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,17675,INE270A01029,ALOKINDS,EQ,,,,,ALOK INDUSTRIES LIMITED,11.79,11.79,11.61,11.62,11.65,11.71,,11.62,,,1996993,23276942.04,4920,F1,1,,,,,,Cash Only,Unclassified,11.673333333333332,11.7,11.646666666666665,11.7,11.646666666666665,0.053333333333334565,0.4589787722317949,Moderate,Bearish,Below CPR,False,True,0.6833333333333333,60,55207022.195,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,10733,INE885H01029,SPORTKING,EQ,,,,,SPORTKING INDIA LIMITED,199.48,203.53,199.0,199.89,199.7,200.02,,199.6,,,216911,43615434.82,6501,F1,1,,,,,,Cash Only,Unclassified,200.80666666666664,201.265,200.3483333333333,201.265,200.3483333333333,0.9166666666666856,0.45858555538880674,Moderate,Bearish,Below CPR,False,True,0.4,60,73852807.28,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,5748,INE136B01020,CYIENT,EQ,,,,,CYIENT LIMITED,875.0,883.85,862.15,867.05,868.9,879.65,,867.02,,,209193,182058348.8,14102,F1,1,,,,,,Cash Only,Information Technology,871.0166666666668,873.0,869.0333333333335,873.0,869.0333333333335,3.9666666666664696,0.457489956365431,Moderate,Bearish,Below CPR,False,True,0.6833333333333333,60,278741550.075,Inside,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,4822,INE021O01019,DODLA,EQ,,,,,DODLA DAIRY LIMITED,1109.8,1134.7,1099.3,1109.4,1105.0,1109.8,,1109.37,,,47158,52657098.1,6683,F1,1,,,,,,Cash Only,Unclassified,1114.4666666666667,1117.0,1111.9333333333334,1117.0,1111.9333333333334,5.066666666666606,0.4567033231175956,Moderate,Bearish,Below CPR,False,True,0.6166666666666667,60,15012816.45,Higher,False,No setup
